  Dealer Upcard: 3 | Hit Probability: 0.1430 | Stand Probability: 0.6432
  Dealer Upcard: 4 | Hit Probability: 0.1427 | Stand Probability: 0.6387
  Dealer Upcard: 5 | Hit Probability: 0.1608 | Stand Probability: 0.6559
  Dealer Upcard: 6 | Hit Probability: 0.1350 | Stand Probability: 0.6910
  Dealer Upcard: 7 | Hit Probability: 0.1533 | Stand Probability: 0.7632
  Dealer Upcard: 8 | Hit Probability: 0.1602 | Stand Probability: 0.7102
  Dealer Upcard: 9 | Hit Probability: 0.1396 | Stand Probability: 0.4539
  Dealer Upcard: 10 | Hit Probability: 0.1266 | Stand Probability: 0.4531


Player's Sum: 20
  Dealer Upcard: 1 | Hit Probability: 0.0595 | Stand Probability: 0.5238
  Dealer Upcard: 2 | Hit Probability: 0.0797 | Stand Probability: 0.7377
  Dealer Upcard: 3 | Hit Probability: 0.0903 | Stand Probability: 0.7571
  Dealer Upcard: 4 | Hit Probability: 0.0873 | Stand Probability: 0.7669
  Dealer Upcard: 5 | Hit Probability: 0.0909 | Stand Probability: 0.7793
  Dealer Upcard: 6 | Hit Probability: 0.0732 | Stand Probability: 0.8005
  Dealer Upcard: 7 | Hit Probability: 0.0840 | Stand Probability: 0.8439
  Dealer Upcard: 8 | Hit Probability: 0.0813 | Stand Probability: 0.8465
  Dealer Upcard: 9 | Hit Probability: 0.0784 | Stand Probability: 0.8094
  Dealer Upcard: 10 | Hit Probability: 0.0847 | Stand Probability: 0.5805

